,Priority,Age,Steps,Passing,Expected 
26097,1.0,80.57692307692308,66.66666666666666,85.71428571428571,0.0
26098,1.0,91.53846153846153,46.666666666666664,58.82352941176471,0.0
26099,1.0,92.5,36.666666666666664,60.0,0.0
26100,3.0,95.1923076923077,30.0,50.0,1.0
26101,1.0,91.92307692307692,70.0,25.0,0.0
26102,1.0,88.65384615384615,66.66666666666666,69.23076923076923,0.0
26103,3.0,83.65384615384616,6.666666666666667,85.71428571428571,0.0
26104,2.0,87.3076923076923,10.0,50.0,0.0
26105,2.0,96.34615384615385,13.333333333333334,44.44444444444444,0.0
26106,1.0,98.26923076923076,10.0,87.5,0.0
26107,3.0,86.34615384615385,76.66666666666667,25.0,0.0
26108,2.0,82.11538461538461,83.33333333333334,22.22222222222222,1.0
26109,3.0,89.8076923076923,26.666666666666668,60.0,0.0
26110,2.0,91.92307692307692,46.666666666666664,46.666666666666664,1.0
26111,2.0,90.38461538461539,86.66666666666667,45.45454545454545,1.0
26112,3.0,81.15384615384616,76.66666666666667,9.090909090909092,1.0
26113,2.0,96.15384615384616,86.66666666666667,25.0,0.0
26114,2.0,75.1923076923077,70.0,44.44444444444444,1.0
26115,1.0,76.15384615384615,86.66666666666667,71.42857142857143,1.0
26116,1.0,71.92307692307692,16.666666666666664,50.0,1.0
26117,1.0,76.34615384615384,40.0,50.0,0.0
26118,3.0,81.15384615384616,13.333333333333334,36.36363636363637,0.0
26119,2.0,93.84615384615384,76.66666666666667,55.55555555555556,1.0
26120,1.0,70.96153846153847,16.666666666666664,63.63636363636363,1.0
26121,1.0,82.11538461538461,33.33333333333333,83.33333333333334,0.0
26122,2.0,85.38461538461539,96.66666666666667,87.5,0.0
26123,2.0,73.26923076923076,66.66666666666666,44.44444444444444,0.0
26124,1.0,77.88461538461539,33.33333333333333,33.33333333333333,1.0
26125,1.0,90.57692307692308,93.33333333333333,80.0,1.0
26126,3.0,82.3076923076923,70.0,66.66666666666666,1.0
26127,1.0,99.23076923076923,63.33333333333333,83.33333333333334,1.0
26128,2.0,81.15384615384616,53.333333333333336,18.181818181818183,0.0
26129,2.0,72.88461538461539,63.33333333333333,50.0,1.0
26130,3.0,96.53846153846153,56.666666666666664,44.44444444444444,1.0
26131,3.0,75.96153846153845,26.666666666666668,43.75,1.0
26132,1.0,71.15384615384616,80.0,41.66666666666667,0.0
26133,1.0,94.03846153846153,13.333333333333334,20.0,1.0
26134,3.0,77.6923076923077,10.0,58.82352941176471,0.0
26135,1.0,85.57692307692307,96.66666666666667,75.0,0.0
26136,3.0,85.38461538461539,76.66666666666667,16.666666666666664,1.0
26137,3.0,73.07692307692307,40.0,53.333333333333336,0.0
26138,1.0,79.8076923076923,100.0,10.0,0.0
26139,3.0,93.46153846153847,53.333333333333336,77.77777777777779,1.0
26140,3.0,96.34615384615385,6.666666666666667,62.5,0.0
26141,1.0,82.6923076923077,20.0,33.33333333333333,1.0
26142,1.0,99.42307692307692,33.33333333333333,20.0,1.0
26143,1.0,72.5,80.0,50.0,0.0
26144,3.0,97.3076923076923,60.0,44.44444444444444,1.0
26145,3.0,74.03846153846155,20.0,23.076923076923077,0.0
26146,2.0,91.53846153846153,3.3333333333333335,16.666666666666664,1.0
26147,3.0,100.0,90.0,33.33333333333333,1.0
26148,2.0,91.53846153846153,46.666666666666664,37.5,0.0
26149,1.0,73.26923076923076,80.0,63.63636363636363,1.0
26150,3.0,100.0,73.33333333333333,50.0,0.0
26151,1.0,93.07692307692308,46.666666666666664,47.05882352941176,1.0
26152,1.0,89.8076923076923,76.66666666666667,33.33333333333333,1.0
26153,3.0,77.5,3.3333333333333335,60.0,1.0
26154,1.0,95.96153846153847,6.666666666666667,57.14285714285714,0.0
26155,2.0,96.73076923076923,73.33333333333333,16.666666666666664,1.0
26156,1.0,74.42307692307692,10.0,55.55555555555556,1.0
26157,1.0,97.5,53.333333333333336,33.33333333333333,0.0
26158,1.0,76.53846153846153,63.33333333333333,30.76923076923077,0.0
26159,1.0,98.26923076923076,90.0,50.0,0.0
26160,1.0,90.76923076923077,93.33333333333333,50.0,1.0
26161,2.0,79.61538461538461,10.0,71.42857142857143,0.0
26162,2.0,84.8076923076923,23.333333333333332,60.0,1.0
26163,2.0,74.42307692307692,86.66666666666667,12.5,0.0
26164,3.0,83.26923076923077,20.0,33.33333333333333,1.0
26165,2.0,83.65384615384616,13.333333333333334,56.25,0.0
26166,1.0,82.6923076923077,83.33333333333334,77.77777777777779,0.0
26167,1.0,77.6923076923077,73.33333333333333,50.0,1.0
26168,3.0,85.1923076923077,10.0,41.17647058823529,0.0
26169,1.0,79.42307692307692,73.33333333333333,50.0,1.0
26170,2.0,91.34615384615384,80.0,37.5,0.0
26171,2.0,95.57692307692308,30.0,60.0,1.0
26172,1.0,95.57692307692308,73.33333333333333,63.63636363636363,1.0
26173,2.0,99.61538461538461,20.0,20.0,1.0
26174,2.0,92.3076923076923,86.66666666666667,10.0,1.0
26175,2.0,76.92307692307693,90.0,85.71428571428571,0.0
26176,2.0,90.0,73.33333333333333,69.23076923076923,0.0
26177,2.0,82.5,86.66666666666667,83.33333333333334,1.0
26178,2.0,78.07692307692308,16.666666666666664,57.14285714285714,0.0
26179,2.0,87.6923076923077,40.0,45.45454545454545,0.0
26180,3.0,95.0,6.666666666666667,40.0,1.0
26181,3.0,72.6923076923077,96.66666666666667,12.5,1.0
26182,1.0,98.07692307692307,40.0,60.0,0.0
26183,3.0,84.61538461538461,43.333333333333336,43.75,0.0
26184,2.0,91.53846153846153,13.333333333333334,75.0,1.0
26185,3.0,98.65384615384616,96.66666666666667,69.23076923076923,0.0
26186,2.0,80.38461538461539,23.333333333333332,90.9090909090909,0.0
26187,2.0,97.3076923076923,56.666666666666664,28.57142857142857,1.0
26188,2.0,83.65384615384616,43.333333333333336,46.666666666666664,1.0
26189,3.0,92.5,63.33333333333333,50.0,0.0
26190,1.0,77.3076923076923,70.0,75.0,1.0
26191,2.0,97.11538461538461,63.33333333333333,9.090909090909092,1.0
26192,2.0,86.73076923076923,83.33333333333334,85.71428571428571,0.0
26193,2.0,85.57692307692307,76.66666666666667,60.0,1.0
26194,2.0,95.76923076923077,70.0,66.66666666666666,1.0
26195,3.0,80.57692307692308,43.333333333333336,83.33333333333334,0.0
26196,3.0,71.73076923076923,36.666666666666664,80.0,0.0
26197,1.0,98.84615384615385,3.3333333333333335,90.0,1.0
26198,3.0,91.15384615384615,80.0,40.0,1.0
26199,1.0,96.34615384615385,6.666666666666667,41.66666666666667,0.0
26200,2.0,86.92307692307692,56.666666666666664,44.44444444444444,0.0
26201,1.0,87.11538461538461,96.66666666666667,42.857142857142854,1.0
26202,3.0,82.88461538461539,73.33333333333333,16.666666666666664,1.0
26203,3.0,84.8076923076923,56.666666666666664,75.0,1.0
26204,2.0,77.3076923076923,73.33333333333333,11.11111111111111,0.0
26205,3.0,87.11538461538461,6.666666666666667,53.84615384615385,0.0
26206,2.0,87.88461538461539,53.333333333333336,28.57142857142857,1.0
26207,1.0,83.65384615384616,63.33333333333333,30.76923076923077,1.0
26208,2.0,86.53846153846155,16.666666666666664,87.5,1.0
26209,3.0,79.8076923076923,63.33333333333333,33.33333333333333,0.0
26210,1.0,93.84615384615384,26.666666666666668,50.0,1.0
26211,2.0,95.96153846153847,73.33333333333333,41.17647058823529,0.0
26212,1.0,86.34615384615385,86.66666666666667,83.33333333333334,0.0
26213,3.0,98.65384615384616,76.66666666666667,36.36363636363637,1.0
26214,3.0,99.42307692307692,43.333333333333336,55.55555555555556,1.0
26215,2.0,82.5,16.666666666666664,12.5,1.0
26216,1.0,95.57692307692308,93.33333333333333,75.0,1.0
26217,2.0,75.96153846153845,3.3333333333333335,50.0,0.0
26218,2.0,83.84615384615385,96.66666666666667,55.55555555555556,0.0
26219,2.0,88.65384615384615,3.3333333333333335,33.33333333333333,1.0
26220,1.0,98.26923076923076,40.0,83.33333333333334,1.0
26221,1.0,78.07692307692308,70.0,62.5,0.0
26222,2.0,70.96153846153847,40.0,90.0,1.0
26223,1.0,74.42307692307692,96.66666666666667,12.5,0.0
26224,1.0,96.34615384615385,100.0,64.28571428571429,0.0
26225,2.0,72.11538461538461,33.33333333333333,58.82352941176471,1.0
26226,1.0,79.03846153846153,33.33333333333333,83.33333333333334,1.0
26227,3.0,86.53846153846155,56.666666666666664,52.63157894736842,0.0
26228,3.0,88.65384615384615,90.0,69.23076923076923,1.0
26229,3.0,89.03846153846153,60.0,14.285714285714285,1.0
26230,2.0,82.11538461538461,10.0,66.66666666666666,1.0
26231,2.0,78.26923076923077,26.666666666666668,66.66666666666666,1.0
26232,2.0,77.5,80.0,35.714285714285715,0.0
26233,3.0,90.1923076923077,6.666666666666667,50.0,0.0
26234,1.0,97.11538461538461,26.666666666666668,50.0,0.0
26235,3.0,72.88461538461539,26.666666666666668,46.666666666666664,1.0
26236,3.0,94.23076923076923,43.333333333333336,60.0,1.0
26237,3.0,97.88461538461539,20.0,55.55555555555556,1.0
26238,3.0,78.84615384615384,66.66666666666666,61.53846153846154,0.0
26239,2.0,86.73076923076923,60.0,25.0,1.0
26240,1.0,98.46153846153847,63.33333333333333,76.92307692307693,0.0
26241,1.0,89.03846153846153,20.0,33.33333333333333,1.0
26242,1.0,94.03846153846153,46.666666666666664,50.0,0.0
26243,1.0,97.3076923076923,13.333333333333334,54.54545454545454,0.0
26244,3.0,99.8076923076923,30.0,52.63157894736842,0.0
26245,3.0,95.0,46.666666666666664,83.33333333333334,1.0
26246,2.0,82.88461538461539,46.666666666666664,62.5,0.0
26247,3.0,90.96153846153847,6.666666666666667,25.0,1.0
26248,1.0,88.26923076923077,80.0,55.55555555555556,1.0
26249,2.0,98.26923076923076,6.666666666666667,50.0,0.0
26250,1.0,82.3076923076923,96.66666666666667,80.0,0.0
26251,2.0,99.03846153846155,16.666666666666664,50.0,1.0
26252,2.0,88.65384615384615,36.666666666666664,60.0,1.0
26253,1.0,78.65384615384615,93.33333333333333,40.0,0.0
26254,2.0,97.88461538461539,23.333333333333332,9.090909090909092,0.0
26255,1.0,95.96153846153847,23.333333333333332,62.5,1.0
26256,1.0,97.11538461538461,3.3333333333333335,28.57142857142857,0.0
26257,2.0,95.38461538461539,36.666666666666664,44.44444444444444,0.0
26258,2.0,75.96153846153845,100.0,66.66666666666666,1.0
26259,3.0,95.38461538461539,33.33333333333333,40.0,1.0
26260,3.0,86.92307692307692,46.666666666666664,27.27272727272727,0.0
26261,2.0,86.34615384615385,6.666666666666667,60.0,0.0
26262,1.0,90.76923076923077,23.333333333333332,30.0,0.0
26263,1.0,85.57692307692307,3.3333333333333335,55.55555555555556,1.0
26264,2.0,77.6923076923077,26.666666666666668,43.75,0.0
26265,3.0,85.76923076923076,43.333333333333336,23.076923076923077,1.0
26266,1.0,93.07692307692308,86.66666666666667,46.15384615384615,1.0
26267,3.0,98.84615384615385,3.3333333333333335,83.33333333333334,0.0
26268,2.0,77.88461538461539,33.33333333333333,18.181818181818183,0.0
26269,1.0,88.46153846153845,13.333333333333334,56.25,1.0
26270,1.0,70.96153846153847,40.0,87.5,1.0
26271,1.0,91.34615384615384,30.0,33.33333333333333,1.0
26272,2.0,83.07692307692308,40.0,12.5,0.0
26273,1.0,84.61538461538461,90.0,16.666666666666664,0.0
26274,1.0,73.07692307692307,60.0,63.63636363636363,1.0
26275,1.0,73.65384615384616,56.666666666666664,42.857142857142854,1.0
26276,2.0,74.8076923076923,96.66666666666667,20.0,0.0
26277,2.0,77.3076923076923,90.0,52.63157894736842,0.0
26278,2.0,82.3076923076923,63.33333333333333,75.0,1.0
26279,1.0,74.23076923076923,6.666666666666667,76.92307692307693,1.0
26280,3.0,91.73076923076923,30.0,41.66666666666667,1.0
26281,1.0,86.53846153846155,83.33333333333334,71.42857142857143,1.0
26282,2.0,90.57692307692308,90.0,66.66666666666666,1.0
26283,2.0,86.73076923076923,93.33333333333333,63.63636363636363,0.0
26284,1.0,97.88461538461539,86.66666666666667,33.33333333333333,1.0
26285,1.0,92.11538461538461,63.33333333333333,50.0,0.0
26286,2.0,74.23076923076923,30.0,41.66666666666667,0.0
26287,3.0,99.23076923076923,23.333333333333332,16.666666666666664,1.0
26288,2.0,99.23076923076923,63.33333333333333,54.54545454545454,1.0
26289,3.0,81.92307692307692,33.33333333333333,80.0,1.0
26290,2.0,89.8076923076923,86.66666666666667,28.57142857142857,0.0
26291,1.0,90.76923076923077,96.66666666666667,63.63636363636363,0.0
26292,2.0,77.88461538461539,20.0,38.46153846153847,0.0
26293,2.0,77.6923076923077,70.0,12.5,1.0
26294,2.0,92.5,30.0,58.333333333333336,0.0
26295,3.0,73.84615384615385,3.3333333333333335,55.55555555555556,1.0
26296,1.0,81.92307692307692,76.66666666666667,30.0,0.0
26297,2.0,71.34615384615385,90.0,85.71428571428571,1.0
26298,1.0,74.8076923076923,53.333333333333336,90.0,0.0
26299,3.0,87.11538461538461,10.0,30.76923076923077,0.0
26300,2.0,98.07692307692307,13.333333333333334,30.0,1.0
26301,3.0,71.73076923076923,56.666666666666664,87.5,0.0
26302,2.0,73.65384615384616,96.66666666666667,76.92307692307693,1.0
26303,3.0,96.53846153846153,33.33333333333333,37.5,0.0
26304,2.0,77.5,56.666666666666664,42.857142857142854,0.0
26305,1.0,81.15384615384616,10.0,53.333333333333336,0.0
26306,2.0,82.5,50.0,30.0,1.0
26307,3.0,89.8076923076923,83.33333333333334,69.23076923076923,0.0
26308,2.0,88.65384615384615,43.333333333333336,11.11111111111111,1.0
26309,3.0,97.88461538461539,66.66666666666666,66.66666666666666,1.0
26310,3.0,74.23076923076923,100.0,71.42857142857143,1.0
26311,1.0,92.88461538461539,93.33333333333333,30.76923076923077,1.0
26312,2.0,78.84615384615384,83.33333333333334,25.0,0.0
26313,2.0,83.07692307692308,13.333333333333334,83.33333333333334,0.0
26314,3.0,82.11538461538461,83.33333333333334,50.0,0.0
26315,3.0,81.73076923076923,40.0,37.5,1.0
26316,2.0,91.34615384615384,63.33333333333333,69.23076923076923,1.0
26317,2.0,81.73076923076923,100.0,62.5,1.0
26318,3.0,95.1923076923077,93.33333333333333,28.57142857142857,0.0
26319,1.0,93.26923076923077,23.333333333333332,90.0,1.0
26320,2.0,84.42307692307692,23.333333333333332,46.666666666666664,0.0
26321,3.0,92.5,83.33333333333334,40.0,0.0
26322,3.0,94.03846153846153,100.0,27.27272727272727,1.0
26323,3.0,77.6923076923077,33.33333333333333,83.33333333333334,1.0
26324,1.0,98.46153846153847,20.0,80.0,0.0
26325,2.0,81.92307692307692,56.666666666666664,87.5,0.0
26326,2.0,80.96153846153847,96.66666666666667,18.181818181818183,0.0
26327,2.0,82.5,53.333333333333336,60.0,0.0
26328,2.0,94.23076923076923,76.66666666666667,35.714285714285715,1.0
26329,2.0,83.26923076923077,73.33333333333333,37.5,1.0
26330,1.0,96.15384615384616,43.333333333333336,44.44444444444444,1.0
26331,3.0,99.03846153846155,16.666666666666664,50.0,1.0
26332,2.0,83.65384615384616,10.0,33.33333333333333,0.0
26333,3.0,86.53846153846155,6.666666666666667,46.666666666666664,0.0
26334,2.0,80.38461538461539,23.333333333333332,75.0,0.0
26335,2.0,98.46153846153847,76.66666666666667,35.714285714285715,1.0
26336,2.0,73.07692307692307,53.333333333333336,27.27272727272727,1.0
26337,3.0,99.61538461538461,26.666666666666668,70.0,0.0
26338,2.0,82.3076923076923,80.0,23.076923076923077,0.0
26339,2.0,92.88461538461539,76.66666666666667,36.36363636363637,0.0
26340,1.0,98.46153846153847,60.0,71.42857142857143,0.0
26341,1.0,90.57692307692308,10.0,50.0,0.0
26342,2.0,85.96153846153847,96.66666666666667,66.66666666666666,1.0
26343,2.0,80.1923076923077,46.666666666666664,41.17647058823529,1.0
26344,1.0,92.88461538461539,23.333333333333332,36.36363636363637,1.0
26345,1.0,82.5,83.33333333333334,63.63636363636363,1.0
26346,2.0,89.03846153846153,56.666666666666664,20.0,0.0
26347,3.0,73.26923076923076,76.66666666666667,25.0,1.0
26348,1.0,92.6923076923077,10.0,50.0,1.0
26349,1.0,86.15384615384616,63.33333333333333,50.0,1.0
26350,2.0,94.42307692307692,73.33333333333333,62.5,1.0
26351,3.0,96.15384615384616,100.0,28.57142857142857,1.0
26352,3.0,88.26923076923077,100.0,53.84615384615385,1.0
26353,3.0,97.5,36.666666666666664,50.0,0.0
26354,1.0,82.6923076923077,73.33333333333333,85.71428571428571,0.0
26355,1.0,76.73076923076924,66.66666666666666,46.666666666666664,0.0
26356,1.0,91.34615384615384,86.66666666666667,28.57142857142857,1.0
26357,3.0,100.0,63.33333333333333,50.0,1.0
26358,3.0,81.53846153846153,43.333333333333336,44.44444444444444,1.0
26359,2.0,87.3076923076923,3.3333333333333335,41.17647058823529,1.0
26360,2.0,75.76923076923077,53.333333333333336,53.333333333333336,1.0
26361,3.0,72.5,93.33333333333333,46.666666666666664,0.0
26362,2.0,86.34615384615385,100.0,90.0,0.0
26363,2.0,79.23076923076923,26.666666666666668,81.81818181818183,1.0
26364,3.0,98.65384615384616,10.0,77.77777777777779,0.0
26365,2.0,94.23076923076923,100.0,57.14285714285714,0.0
26366,2.0,91.73076923076923,6.666666666666667,28.57142857142857,1.0
26367,2.0,96.15384615384616,26.666666666666668,18.181818181818183,0.0
26368,2.0,79.23076923076923,70.0,50.0,1.0
26369,1.0,94.03846153846153,36.666666666666664,25.0,0.0
26370,3.0,91.92307692307692,60.0,41.17647058823529,0.0
26371,2.0,84.03846153846153,80.0,57.14285714285714,1.0
26372,2.0,78.84615384615384,13.333333333333334,40.0,1.0
26373,1.0,80.57692307692308,70.0,16.666666666666664,1.0
26374,1.0,94.8076923076923,26.666666666666668,33.33333333333333,0.0
26375,3.0,90.38461538461539,96.66666666666667,35.714285714285715,1.0
26376,2.0,89.61538461538461,10.0,12.5,1.0
26377,1.0,95.1923076923077,73.33333333333333,20.0,0.0
26378,2.0,88.65384615384615,76.66666666666667,22.22222222222222,0.0
26379,1.0,80.96153846153847,70.0,62.5,1.0
26380,1.0,96.34615384615385,86.66666666666667,70.0,1.0
26381,3.0,76.53846153846153,36.666666666666664,43.75,1.0
26382,3.0,84.23076923076923,30.0,50.0,0.0
26383,1.0,93.26923076923077,16.666666666666664,70.0,1.0
26384,2.0,78.84615384615384,43.333333333333336,46.15384615384615,0.0
26385,3.0,100.0,90.0,66.66666666666666,0.0
26386,3.0,71.15384615384616,3.3333333333333335,16.666666666666664,0.0
26387,3.0,98.26923076923076,33.33333333333333,66.66666666666666,0.0
26388,3.0,85.38461538461539,20.0,20.0,1.0
26389,3.0,81.34615384615384,16.666666666666664,37.5,0.0
26390,2.0,75.38461538461539,80.0,40.0,1.0
26391,1.0,88.07692307692308,86.66666666666667,77.77777777777779,1.0
26392,1.0,99.8076923076923,50.0,66.66666666666666,1.0
26393,1.0,82.3076923076923,66.66666666666666,50.0,1.0
26394,3.0,72.5,93.33333333333333,83.33333333333334,0.0
26395,3.0,73.07692307692307,90.0,87.5,1.0
26396,1.0,95.1923076923077,86.66666666666667,50.0,1.0
26397,2.0,79.23076923076923,93.33333333333333,44.44444444444444,1.0
26398,1.0,80.57692307692308,30.0,40.0,1.0
26399,3.0,99.03846153846155,10.0,50.0,1.0
26400,2.0,81.92307692307692,50.0,50.0,0.0
26401,3.0,78.46153846153847,80.0,71.42857142857143,0.0
26402,2.0,77.88461538461539,43.333333333333336,22.22222222222222,1.0
26403,2.0,76.73076923076924,10.0,71.42857142857143,0.0
26404,3.0,75.57692307692308,53.333333333333336,71.42857142857143,0.0
26405,2.0,82.88461538461539,3.3333333333333335,37.5,0.0
26406,3.0,74.42307692307692,13.333333333333334,20.0,1.0
26407,1.0,79.03846153846153,76.66666666666667,50.0,0.0
26408,3.0,96.92307692307692,50.0,9.090909090909092,0.0
26409,3.0,73.26923076923076,20.0,22.22222222222222,0.0
26410,3.0,72.88461538461539,6.666666666666667,83.33333333333334,0.0
26411,3.0,93.46153846153847,76.66666666666667,53.84615384615385,0.0
26412,3.0,87.88461538461539,6.666666666666667,37.5,1.0
26413,2.0,86.53846153846155,63.33333333333333,28.57142857142857,0.0
26414,1.0,75.76923076923077,96.66666666666667,64.28571428571429,0.0
26415,1.0,94.42307692307692,93.33333333333333,71.42857142857143,0.0
26416,2.0,87.11538461538461,13.333333333333334,14.285714285714285,0.0
26417,1.0,77.6923076923077,86.66666666666667,46.666666666666664,1.0
26418,3.0,81.15384615384616,66.66666666666666,33.33333333333333,0.0
26419,3.0,96.53846153846153,66.66666666666666,69.23076923076923,0.0
26420,2.0,85.57692307692307,60.0,10.0,0.0
26421,3.0,78.65384615384615,26.666666666666668,60.0,0.0
26422,3.0,85.57692307692307,3.3333333333333335,40.0,0.0
26423,1.0,87.88461538461539,73.33333333333333,12.5,0.0
26424,2.0,93.26923076923077,20.0,50.0,1.0
26425,2.0,83.07692307692308,66.66666666666666,10.0,0.0
26426,2.0,71.73076923076923,20.0,90.9090909090909,0.0
26427,1.0,90.0,46.666666666666664,41.17647058823529,0.0
26428,3.0,84.42307692307692,33.33333333333333,20.0,0.0
26429,2.0,93.07692307692308,60.0,40.0,0.0
26430,2.0,94.23076923076923,33.33333333333333,53.333333333333336,0.0
26431,1.0,90.96153846153847,86.66666666666667,33.33333333333333,0.0
26432,2.0,78.84615384615384,53.333333333333336,85.71428571428571,0.0
26433,2.0,72.11538461538461,16.666666666666664,10.0,0.0
26434,2.0,87.5,10.0,50.0,1.0
26435,2.0,94.42307692307692,53.333333333333336,27.27272727272727,0.0
26436,1.0,81.34615384615384,13.333333333333334,10.0,1.0
26437,2.0,97.11538461538461,13.333333333333334,46.666666666666664,0.0
26438,1.0,71.34615384615385,43.333333333333336,50.0,0.0
26439,1.0,83.07692307692308,66.66666666666666,41.66666666666667,1.0
26440,2.0,86.92307692307692,40.0,37.5,0.0
26441,2.0,71.73076923076923,80.0,25.0,1.0
26442,1.0,82.3076923076923,100.0,83.33333333333334,0.0
26443,1.0,86.15384615384616,73.33333333333333,28.57142857142857,0.0
26444,3.0,81.92307692307692,36.666666666666664,50.0,1.0
26445,1.0,85.76923076923076,63.33333333333333,40.0,0.0
26446,1.0,82.3076923076923,100.0,60.0,0.0
26447,2.0,92.3076923076923,100.0,54.54545454545454,0.0
26448,2.0,93.07692307692308,70.0,43.75,1.0
26449,2.0,73.26923076923076,16.666666666666664,53.333333333333336,0.0
26450,1.0,100.0,66.66666666666666,33.33333333333333,0.0
26451,1.0,75.0,33.33333333333333,41.66666666666667,1.0
26452,2.0,80.1923076923077,60.0,25.0,0.0
26453,3.0,79.23076923076923,50.0,69.23076923076923,1.0
26454,3.0,74.23076923076923,56.666666666666664,57.14285714285714,0.0
26455,1.0,84.42307692307692,60.0,27.27272727272727,0.0
26456,3.0,79.61538461538461,73.33333333333333,50.0,0.0
26457,1.0,86.34615384615385,23.333333333333332,70.0,1.0
26458,2.0,71.15384615384616,73.33333333333333,88.88888888888889,0.0
26459,1.0,72.5,36.666666666666664,66.66666666666666,1.0
26460,1.0,95.57692307692308,66.66666666666666,64.28571428571429,1.0
26461,2.0,82.6923076923077,56.666666666666664,90.0,1.0
26462,3.0,96.34615384615385,56.666666666666664,30.0,1.0
26463,2.0,73.84615384615385,36.666666666666664,37.5,1.0
26464,1.0,73.26923076923076,33.33333333333333,50.0,1.0
26465,3.0,76.92307692307693,70.0,50.0,1.0
26466,1.0,91.53846153846153,23.333333333333332,60.0,1.0
26467,3.0,93.65384615384616,13.333333333333334,69.23076923076923,1.0
26468,1.0,73.46153846153847,30.0,57.14285714285714,0.0
26469,2.0,76.92307692307693,36.666666666666664,37.5,1.0
26470,3.0,96.15384615384616,53.333333333333336,88.88888888888889,0.0
26471,1.0,73.84615384615385,96.66666666666667,47.368421052631575,1.0
26472,1.0,93.65384615384616,70.0,88.88888888888889,1.0
26473,3.0,80.57692307692308,93.33333333333333,58.333333333333336,0.0
26474,2.0,100.0,23.333333333333332,50.0,0.0
26475,2.0,91.34615384615384,93.33333333333333,42.857142857142854,1.0
26476,1.0,97.5,80.0,71.42857142857143,1.0
26477,2.0,92.5,3.3333333333333335,25.0,1.0
26478,3.0,79.61538461538461,36.666666666666664,44.44444444444444,0.0
26479,3.0,84.03846153846153,96.66666666666667,40.0,0.0
26480,1.0,85.96153846153847,30.0,50.0,1.0
26481,2.0,75.57692307692308,36.666666666666664,25.0,1.0
26482,1.0,72.11538461538461,46.666666666666664,88.88888888888889,1.0
26483,1.0,95.38461538461539,33.33333333333333,71.42857142857143,0.0
26484,1.0,90.38461538461539,3.3333333333333335,25.0,0.0
26485,2.0,98.26923076923076,6.666666666666667,42.857142857142854,1.0
26486,3.0,90.76923076923077,66.66666666666666,50.0,0.0
26487,3.0,74.03846153846155,50.0,53.333333333333336,1.0
26488,2.0,88.07692307692308,26.666666666666668,62.5,1.0
26489,2.0,79.42307692307692,20.0,66.66666666666666,0.0
26490,1.0,85.76923076923076,20.0,71.42857142857143,0.0
26491,3.0,84.23076923076923,20.0,12.5,1.0
26492,1.0,73.65384615384616,66.66666666666666,37.5,0.0
26493,2.0,71.53846153846153,63.33333333333333,71.42857142857143,1.0
26494,2.0,83.65384615384616,100.0,57.14285714285714,0.0
26495,2.0,82.11538461538461,60.0,58.333333333333336,1.0
26496,3.0,80.0,90.0,16.666666666666664,0.0
26497,3.0,80.57692307692308,86.66666666666667,9.090909090909092,1.0
26498,2.0,93.65384615384616,66.66666666666666,52.94117647058824,1.0
26499,2.0,94.03846153846153,23.333333333333332,27.27272727272727,0.0
26500,3.0,93.26923076923077,30.0,90.9090909090909,1.0
26501,2.0,85.0,53.333333333333336,42.857142857142854,1.0
26502,3.0,72.5,93.33333333333333,80.0,0.0
26503,2.0,82.3076923076923,10.0,37.5,0.0
26504,3.0,94.23076923076923,80.0,76.92307692307693,1.0
26505,3.0,77.3076923076923,63.33333333333333,41.66666666666667,0.0
26506,2.0,93.46153846153847,6.666666666666667,72.72727272727273,0.0
26507,3.0,74.03846153846155,20.0,71.42857142857143,0.0
26508,2.0,87.3076923076923,66.66666666666666,53.333333333333336,0.0
26509,3.0,82.5,93.33333333333333,83.33333333333334,0.0
26510,2.0,99.23076923076923,70.0,50.0,1.0
26511,3.0,96.53846153846153,100.0,25.0,0.0
26512,1.0,78.46153846153847,26.666666666666668,76.92307692307693,0.0
26513,2.0,92.11538461538461,73.33333333333333,41.17647058823529,0.0
26514,1.0,86.15384615384616,33.33333333333333,28.57142857142857,1.0
26515,1.0,99.8076923076923,50.0,18.181818181818183,1.0
26516,2.0,80.1923076923077,36.666666666666664,60.0,0.0
26517,2.0,71.92307692307692,46.666666666666664,20.0,1.0
26518,3.0,71.73076923076923,63.33333333333333,27.27272727272727,1.0
26519,3.0,97.6923076923077,90.0,33.33333333333333,1.0
26520,2.0,99.61538461538461,86.66666666666667,53.84615384615385,0.0
26521,3.0,90.76923076923077,56.666666666666664,23.076923076923077,1.0
26522,1.0,99.03846153846155,30.0,75.0,0.0
26523,1.0,99.03846153846155,46.666666666666664,25.0,0.0
26524,2.0,81.15384615384616,100.0,60.0,1.0
26525,1.0,96.92307692307692,23.333333333333332,64.28571428571429,1.0
26526,3.0,88.07692307692308,3.3333333333333335,33.33333333333333,1.0
26527,3.0,90.57692307692308,76.66666666666667,33.33333333333333,0.0
26528,1.0,74.61538461538461,60.0,56.25,1.0
26529,2.0,77.11538461538461,43.333333333333336,50.0,0.0
26530,1.0,94.03846153846153,40.0,23.076923076923077,0.0
26531,3.0,93.65384615384616,96.66666666666667,42.857142857142854,0.0
26532,3.0,83.07692307692308,33.33333333333333,20.0,1.0
26533,2.0,86.15384615384616,93.33333333333333,37.5,0.0
26534,3.0,90.38461538461539,20.0,33.33333333333333,0.0
26535,1.0,95.57692307692308,90.0,25.0,1.0
